region,url,bounds,polygon
KS_Manhattan_2006,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_Manhattan_2006/ept.json,"[-10792344, 4719483, -28098, -10735174, 4776653, 29072]","POLYGON ((-10792344 4719483, -10792344 4776653, -10735174 4776653, -10735174 4719483, -10792344 4719483))"
KS_MarionCo_2010,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_MarionCo_2010/ept.json,"[-10848811, 4588996, -40888, -10765429, 4672378, 42494]","POLYGON ((-10848811 4588996, -10848811 4672378, -10765429 4672378, -10765429 4588996, -10848811 4588996))"
KS_MarshallCo_2010,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_MarshallCo_2010/ept.json,"[-10778654, 4798869, -33067, -10711070, 4866453, 34517]","POLYGON ((-10778654 4798869, -10778654 4866453, -10711070 4866453, -10711070 4798869, -10778654 4798869))"
KS_McPhersonCo_2010,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_McPhersonCo_2010/ept.json,"[-10906256, 4599223, -34784, -10835236, 4670243, 36236]","POLYGON ((-10906256 4599223, -10906256 4670243, -10835236 4670243, -10835236 4599223, -10906256 4599223))"
KS_MiamiCo_2009,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_MiamiCo_2009/ept.json,"[-10589666, 4629087, -29704, -10529626, 4689127, 30336]","POLYGON ((-10589666 4629087, -10589666 4689127, -10529626 4689127, -10529626 4629087, -10589666 4629087))"
KS_MitchellCo_2010,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_MitchellCo_2010/ept.json,"[-10966387, 4746220, -33414, -10897913, 4814694, 35060]","POLYGON ((-10966387 4746220, -10966387 4814694, -10897913 4814694, -10897913 4746220, -10966387 4746220))"
KS_MorrisCo_2010,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_MorrisCo_2010/ept.json,"[-10796341, 4638916, -37633, -10719591, 4715666, 39117]","POLYGON ((-10796341 4638916, -10796341 4715666, -10719591 4715666, -10719591 4638916, -10796341 4638916))"
KS_NorthCentral_2009,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_NorthCentral_2009/ept.json,"[-10905885, 4740452, -65083, -10773547, 4872790, 67255]","POLYGON ((-10905885 4740452, -10905885 4872790, -10773547 4872790, -10773547 4740452, -10905885 4740452))"
KS_Osage_2010,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_Osage_2010/ept.json,"[-10686377, 4643343, -31374, -10622505, 4707215, 32498]","POLYGON ((-10686377 4643343, -10686377 4707215, -10622505 4707215, -10622505 4643343, -10686377 4643343))"
KS_OttawaCo_2010,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_OttawaCo_2010/ept.json,"[-10905038, 4705228, -34869, -10833826, 4776440, 36343]","POLYGON ((-10905038 4705228, -10905038 4776440, -10833826 4776440, -10833826 4705228, -10905038 4705228))"
KS_PottawatomieCo_2010,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_PottawatomieCo_2010/ept.json,"[-10769141, 4748346, -27224, -10713189, 4804298, 28728]","POLYGON ((-10769141 4748346, -10769141 4804298, -10713189 4804298, -10713189 4748346, -10769141 4748346))"
KS_RiceCo_2010,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_RiceCo_2010/ept.json,"[-10963442, 4595940, -31257, -10899302, 4660080, 32883]","POLYGON ((-10963442 4595940, -10963442 4660080, -10899302 4660080, -10899302 4595940, -10963442 4595940))"
KS_Riley_2010,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_Riley_2010/ept.json,"[-10802346, 4761488, -20290, -10760418, 4803416, 21638]","POLYGON ((-10802346 4761488, -10802346 4803416, -10760418 4803416, -10760418 4761488, -10802346 4761488))"
KS_SalineCo_2010,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_SalineCo_2010/ept.json,"[-10905618, 4653591, -34928, -10834300, 4724909, 36390]","POLYGON ((-10905618 4653591, -10905618 4724909, -10834300 4724909, -10834300 4653591, -10905618 4653591))"
KS_Sedgwick-Wichita_2008,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_Sedgwick-Wichita_2008/ept.json,"[-10887995, 4496826, -38801, -10808921, 4575900, 40273]","POLYGON ((-10887995 4496826, -10887995 4575900, -10808921 4575900, -10808921 4496826, -10887995 4496826))"
KS_ShawneeCounty_2006,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_ShawneeCounty_2006/ept.json,"[-10690851, 4697661, -29450, -10631067, 4757445, 30334]","POLYGON ((-10690851 4697661, -10690851 4757445, -10631067 4757445, -10631067 4697661, -10690851 4697661))"
KS_Statewide_B10_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_Statewide_B10_2018/ept.json,"[-11075692, 4654405, -106444, -10861216, 4868881, 108032]","POLYGON ((-11075692 4654405, -11075692 4868881, -10861216 4868881, -10861216 4654405, -11075692 4654405))"
KS_Statewide_B11_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_Statewide_B11_2018/ept.json,"[-11014339, 4451213, -68768, -10875205, 4590347, 70366]","POLYGON ((-11014339 4451213, -11014339 4590347, -10875205 4590347, -10875205 4451213, -11014339 4451213))"
KS_Statewide_B13_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_Statewide_B13_2018/ept.json,"[-11257414, 4538304, -79237, -11096786, 4698932, 81391]","POLYGON ((-11257414 4538304, -11257414 4698932, -11096786 4698932, -11096786 4538304, -11257414 4538304))"
KS_Statewide_B2_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_Statewide_B2_2018/ept.json,"[-11363969, 4525001, -53490, -11254525, 4634445, 55954]","POLYGON ((-11363969 4525001, -11363969 4634445, -11254525 4634445, -11254525 4525001, -11363969 4525001))"
KS_Statewide_B4_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_Statewide_B4_2018/ept.json,"[-11247115, 4393660, -74723, -11095693, 4545082, 76699]","POLYGON ((-11247115 4393660, -11247115 4545082, -11095693 4545082, -11095693 4393660, -11247115 4393660))"
KS_Statewide_B7_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_Statewide_B7_2018/ept.json,"[-11298743, 4483409, -43515, -11209381, 4572771, 45847]","POLYGON ((-11298743 4483409, -11298743 4572771, -11209381 4572771, -11209381 4483409, -11298743 4483409))"
KS_USFWS_2010,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_USFWS_2010/ept.json,"[-10980559, 4588569, -13102, -10952571, 4616557, 14886]","POLYGON ((-10980559 4588569, -10980559 4616557, -10952571 4616557, -10952571 4588569, -10980559 4588569))"
KY_Eastern_B1_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KY_Eastern_B1_2019/ept.json,"[-9547199, 4489468, -83027, -9380477, 4656190, 83695]","POLYGON ((-9547199 4489468, -9547199 4656190, -9380477 4656190, -9380477 4489468, -9547199 4489468))"
KY_Eastern_B2_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KY_Eastern_B2_2019/ept.json,"[-9412640, 4438276, -144194, -9122740, 4728176, 145706]","POLYGON ((-9412640 4438276, -9412640 4728176, -9122740 4728176, -9122740 4438276, -9412640 4438276))"
KY_FullState,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KY_FullState/ept.json,"[-10309997, 3793753, -654555, -8785933, 5317817, 869509]","POLYGON ((-10309997 3793753, -10309997 5317817, -8785933 5317817, -8785933 3793753, -10309997 3793753))"
LA_Atchafalaya2_2013,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/LA_Atchafalaya2_2013/ept.json,"[-10303101, 3421479, -94054, -10114269, 3610311, 94778]","POLYGON ((-10303101 3421479, -10303101 3610311, -10114269 3610311, -10114269 3421479, -10303101 3421479))"
LA_AtchafalayaBasin_2010,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/LA_AtchafalayaBasin_2010/ept.json,"[-10244946, 3461514, -56461, -10131146, 3575314, 57339]","POLYGON ((-10244946 3461514, -10244946 3575314, -10131146 3575314, -10131146 3461514, -10244946 3461514))"
LA_Bayou_Nezpique_TL_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/LA_Bayou_Nezpique_TL_2018/ept.json,"[-10334147, 3563688, -8435, -10316731, 3581104, 8981]","POLYGON ((-10334147 3563688, -10334147 3581104, -10316731 3581104, -10316731 3563688, -10334147 3563688))"
LA_CPRA_B1_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/LA_CPRA_B1_2019/ept.json,"[-10199525, 3440419, -29660, -10140173, 3499771, 29692]","POLYGON ((-10199525 3440419, -10199525 3499771, -10140173 3499771, -10140173 3440419, -10199525 3440419))"
LA_CPRA_B2_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/LA_CPRA_B2_2019/ept.json,"[-10388027, 3795928, -50717, -10286411, 3897544, 50899]","POLYGON ((-10388027 3795928, -10388027 3897544, -10286411 3897544, -10286411 3795928, -10388027 3795928))"
LA_CPRA_B3_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/LA_CPRA_B3_2019/ept.json,"[-10438046, 3795908, -50848, -10336146, 3897808, 51052]","POLYGON ((-10438046 3795908, -10438046 3897808, -10336146 3897808, -10336146 3795908, -10438046 3795908))"
LA_CPRA_B4_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/LA_CPRA_B4_2019/ept.json,"[-10341519, 3795749, -50624, -10240127, 3897141, 50768]","POLYGON ((-10341519 3795749, -10341519 3897141, -10240127 3897141, -10240127 3795749, -10341519 3795749))"
LA_CPRA_B5_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/LA_CPRA_B5_2019/ept.json,"[-10413766, 3510239, -142810, -10128006, 3795999, 142950]","POLYGON ((-10413766 3510239, -10413766 3795999, -10128006 3795999, -10128006 3510239, -10413766 3510239))"
LA_Jean-Lafitte_2013,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/LA_Jean-Lafitte_2013/ept.json,"[-10048811, 3463323, -12618, -10023197, 3488937, 12996]","POLYGON ((-10048811 3463323, -10048811 3488937, -10023197 3488937, -10023197 3463323, -10048811 3463323))"
LA_Sabine_River_Lidar_A1_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/LA_Sabine_River_Lidar_A1_2018/ept.json,"[-10437024, 3606119, -44658, -10346484, 3696659, 45882]","POLYGON ((-10437024 3606119, -10437024 3696659, -10346484 3696659, -10346484 3606119, -10437024 3606119))"
LA_Sabine_River_Lidar_A2_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/LA_Sabine_River_Lidar_A2_2018/ept.json,"[-10435236, 3541369, -41994, -10349998, 3626607, 43244]","POLYGON ((-10435236 3541369, -10435236 3626607, -10349998 3626607, -10349998 3541369, -10435236 3541369))"
LA_Sabine_River_Lidar_A3_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/LA_Sabine_River_Lidar_A3_2018/ept.json,"[-10438451, 3500172, -35174, -10366897, 3571726, 36380]","POLYGON ((-10438451 3500172, -10438451 3571726, -10366897 3571726, -10366897 3500172, -10438451 3500172))"
LA_Sabine_River_Lidar_A4_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/LA_Sabine_River_Lidar_A4_2018/ept.json,"[-10346891, 3607789, -48140, -10249327, 3705353, 49424]","POLYGON ((-10346891 3607789, -10346891 3705353, -10249327 3705353, -10249327 3607789, -10346891 3607789))"
LA_Sabine_River_Lidar_A5_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/LA_Sabine_River_Lidar_A5_2018/ept.json,"[-10483433, 3794242, -51341, -10379645, 3898030, 52447]","POLYGON ((-10483433 3794242, -10483433 3898030, -10379645 3898030, -10379645 3794242, -10483433 3794242))"
MD_Baltimore_2008,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MD_Baltimore_2008/ept.json,"[-8542038, 4749754, -12311, -8516590, 4775202, 13137]","POLYGON ((-8542038 4749754, -8542038 4775202, -8516590 4775202, -8516590 4749754, -8542038 4749754))"
MD_CalvertCo_2011,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MD_CalvertCo_2011/ept.json,"[-8552827, 4624095, -31976, -8488247, 4688675, 32604]","POLYGON ((-8552827 4624095, -8552827 4688675, -8488247 4688675, -8488247 4624095, -8552827 4624095))"
MD_FEMA_AlleganyCo_2012,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MD_FEMA_AlleganyCo_2012/ept.json,"[-8802090, 4763330, -42336, -8717542, 4847878, 42212]","POLYGON ((-8802090 4763330, -8802090 4847878, -8717542 4847878, -8717542 4763330, -8802090 4763330))"
MD_FEMA_HoopersIsland_2011,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MD_FEMA_HoopersIsland_2011/ept.json,"[-8488759, 4612038, -8020, -8471811, 4628986, 8928]","POLYGON ((-8488759 4612038, -8488759 4628986, -8471811 4628986, -8471811 4612038, -8488759 4612038))"
MD_FEMA_WashingtonCounty_2012,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MD_FEMA_WashingtonCounty_2012/ept.json,"[-8725309, 4746148, -52152, -8622293, 4849164, 50864]","POLYGON ((-8725309 4746148, -8725309 4849164, -8622293 4849164, -8622293 4746148, -8725309 4746148))"
MD_FEMA_WorcesterCo_2011,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MD_FEMA_WorcesterCo_2011/ept.json,"[-8399071, 4582820, -29953, -8338245, 4643646, 30873]","POLYGON ((-8399071 4582820, -8399071 4643646, -8338245 4643646, -8338245 4582820, -8399071 4582820))"
MD_GoldenBeach_2012,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MD_GoldenBeach_2012/ept.json,"[-8537268, 4647858, -1409, -8533402, 4651724, 2457]","POLYGON ((-8537268 4647858, -8537268 4651724, -8533402 4651724, -8533402 4647858, -8537268 4647858))"
MD_Kent_QueenAnne_Caroline_2006,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MD_Kent_QueenAnne_Caroline_2006/ept.json,"[-8506047, 4684561, -45980, -8414055, 4776553, 46012]","POLYGON ((-8506047 4684561, -8506047 4776553, -8414055 4776553, -8414055 4684561, -8506047 4684561))"
MD_NRCS-LiDAR_2012,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MD_NRCS-LiDAR_2012/ept.json,"[-8480025, 4566015, -46759, -8386389, 4659651, 46877]","POLYGON ((-8480025 4566015, -8480025 4659651, -8386389 4659651, -8386389 4566015, -8480025 4566015))"
ME_Androscoggin_2009,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/ME_Androscoggin_2009/ept.json,"[-7865266, 5450490, -45628, -7773682, 5542074, 45956]","POLYGON ((-7865266 5450490, -7865266 5542074, -7773682 5542074, -7773682 5450490, -7865266 5450490))"
ME_AroostookCo_2012,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/ME_AroostookCo_2012/ept.json,"[-7706881, 5777272, -110628, -7485495, 5998658, 110758]","POLYGON ((-7706881 5777272, -7706881 5998658, -7485495 5998658, -7485495 5777272, -7706881 5777272))"
ME_Augusta_2006,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/ME_Augusta_2006/ept.json,"[-7784209, 5495971, -17365, -7748721, 5531459, 18123]","POLYGON ((-7784209 5495971, -7784209 5531459, -7748721 5531459, -7748721 5495971, -7784209 5495971))"
ME_CrownofMaine_B2_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/ME_CrownofMaine_B2_2018/ept.json,"[-7785751, 5810208, -71845, -7641169, 5954790, 72737]","POLYGON ((-7785751 5810208, -7785751 5954790, -7641169 5954790, -7641169 5810208, -7785751 5810208))"
MI_Charlevoix_Islands_TL_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MI_Charlevoix_Islands_TL_2018/ept.json,"[-9519229, 5739626, -117, -9518117, 5740738, 995]","POLYGON ((-9519229 5739626, -9519229 5740738, -9518117 5740738, -9518117 5739626, -9519229 5739626))"
MI_DickinsonCo-NRCS_2012,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MI_DickinsonCo-NRCS_2012/ept.json,"[-9824513, 5735784, -41580, -9740035, 5820262, 42898]","POLYGON ((-9824513 5735784, -9824513 5820262, -9740035 5820262, -9740035 5735784, -9824513 5735784))"
MI_FEMA_Alcona_Oscoda_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MI_FEMA_Alcona_Oscoda_2019/ept.json,"[-9392746, 5509757, -61707, -9268540, 5633963, 62499]","POLYGON ((-9392746 5509757, -9392746 5633963, -9268540 5633963, -9268540 5509757, -9392746 5509757))"
MI_FEMA_Cheboygan_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MI_FEMA_Cheboygan_2019/ept.json,"[-9455470, 5652278, -51912, -9350880, 5756868, 52678]","POLYGON ((-9455470 5652278, -9455470 5756868, -9350880 5756868, -9350880 5652278, -9455470 5652278))"
MI_FEMA_Chippewa_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MI_FEMA_Chippewa_2019/ept.json,"[-9418409, 5748309, -65458, -9286767, 5879951, 66184]","POLYGON ((-9418409 5748309, -9418409 5879951, -9286767 5879951, -9286767 5748309, -9418409 5748309))"
MI_FEMA_Crawford_Kalkaska_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MI_FEMA_Crawford_Kalkaska_2019/ept.json,"[-9499981, 5517809, -53313, -9392737, 5625053, 53931]","POLYGON ((-9499981 5517809, -9499981 5625053, -9392737 5625053, -9392737 5517809, -9499981 5517809))"
MI_FEMA_Gogebic_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MI_FEMA_Gogebic_2019/ept.json,"[-10066326, 5822623, -30734, -10003944, 5885005, 31648]","POLYGON ((-10066326 5822623, -10066326 5885005, -10003944 5885005, -10003944 5822623, -10066326 5822623))"
MI_LakeErie_UTM16_2010,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MI_LakeErie_UTM16_2010/ept.json,"[-9453899, 5113086, -56408, -9339939, 5227046, 57552]","POLYGON ((-9453899 5113086, -9453899 5227046, -9339939 5227046, -9339939 5113086, -9453899 5113086))"
MI_LakeErie_UTM17_2010,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MI_LakeErie_UTM17_2010/ept.json,"[-9367473, 5116236, -29230, -9307961, 5175748, 30282]","POLYGON ((-9367473 5116236, -9367473 5175748, -9307961 5175748, -9307961 5116236, -9367473 5116236))"
MI_SaginawBay_2011,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MI_SaginawBay_2011/ept.json,"[-9369938, 5336454, -74321, -9220332, 5486060, 75285]","POLYGON ((-9369938 5336454, -9369938 5486060, -9220332 5486060, -9220332 5336454, -9369938 5336454))"
MN_ChippewaCo_2010,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MN_ChippewaCo_2010/ept.json,"[-10693851, 5567081, -46151, -10599599, 5661333, 48101]","POLYGON ((-10693851 5567081, -10693851 5661333, -10599599 5661333, -10599599 5567081, -10693851 5567081))"
MN_CottonwoodCo_2010,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MN_CottonwoodCo_2010/ept.json,"[-10627710, 5435403, -33623, -10557878, 5505235, 36209]","POLYGON ((-10627710 5435403, -10627710 5505235, -10557878 5505235, -10557878 5435403, -10627710 5435403))"
MN_FullState,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MN_FullState/ept.json,"[-10913529, 5383547, -477780, -9955559, 6341517, 480190]","POLYGON ((-10913529 5383547, -10913529 6341517, -9955559 6341517, -9955559 5383547, -10913529 5383547))"
MN_KandiyohiCo_2010,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MN_KandiyohiCo_2010/ept.json,"[-10621637, 5601761, -43552, -10532643, 5690755, 45442]","POLYGON ((-10621637 5601761, -10621637 5690755, -10532643 5690755, -10532643 5601761, -10621637 5601761))"
MN_LakeCounty_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MN_LakeCounty_2018/ept.json,"[-10219045, 6015815, -42523, -10132295, 6102565, 44227]","POLYGON ((-10219045 6015815, -10219045 6102565, -10132295 6102565, -10132295 6015815, -10219045 6015815))"
MN_MurrayCo_2010,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MN_MurrayCo_2010/ept.json,"[-10697324, 5433629, -35461, -10623940, 5507013, 37923]","POLYGON ((-10697324 5433629, -10697324 5507013, -10623940 5507013, -10623940 5433629, -10697324 5433629))"
MN_RenvilleCo_2010,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MN_RenvilleCo_2010/ept.json,"[-10631197, 5512573, -56540, -10516153, 5627617, 58504]","POLYGON ((-10631197 5512573, -10631197 5627617, -10516153 5627617, -10516153 5512573, -10631197 5512573))"
MN_RockCo_2010,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MN_RockCo_2010/ept.json,"[-10743560, 5388239, -27729, -10685538, 5446261, 30293]","POLYGON ((-10743560 5388239, -10743560 5446261, -10685538 5446261, -10685538 5388239, -10743560 5388239))"
MN_SibleyCo_2010,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MN_SibleyCo_2010/ept.json,"[-10537217, 5504854, -49569, -10436183, 5605888, 51465]","POLYGON ((-10537217 5504854, -10537217 5605888, -10436183 5605888, -10436183 5504854, -10537217 5504854))"
MN_SwiftCo_2010,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MN_SwiftCo_2010/ept.json,"[-10700817, 5615329, -50332, -10599599, 5716547, 50886]","POLYGON ((-10700817 5615329, -10700817 5716547, -10599599 5716547, -10599599 5615329, -10700817 5615329))"
MN_WasecaCo_2010,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MN_WasecaCo_2010/ept.json,"[-10447911, 5441254, -28047, -10389779, 5499386, 30085]","POLYGON ((-10447911 5441254, -10447911 5499386, -10389779 5499386, -10389779 5441254, -10447911 5441254))"
MO_AdairCo_2011,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MO_AdairCo_2011/ept.json,"[-10352715, 4859139, -36116, -10279535, 4932319, 37064]","POLYGON ((-10352715 4859139, -10352715 4932319, -10279535 4932319, -10279535 4859139, -10352715 4859139))"
