region,location,bounds
MS_MississippiDelta_A2_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MS_MississippiDelta_A2_2018/ept.json,"[-10195125, 3898170, -132329, -9928697, 4164598, 134099]"
MS_NRCS-Lauderdale_2013/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MS_NRCS-Lauderdale_2013/ept.json,"[-9981145, 3740453, -90309, -9799861, 3921737, 90975]"
MS_NRCS_East_1_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MS_NRCS_East_1_2018/ept.json,"[-10071186, 3820526, -26769, -10017588, 3874124, 26829]"
MS_Tupelo_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MS_Tupelo_2012/ept.json,"[-10005176, 3853380, -127650, -9749324, 4109232, 128202]"
MT_Helena_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MT_Helena_2012/ept.json,"[-12499835, 5856635, -25007, -12446753, 5909717, 28075]"
MT_NRCS_B1_QL1_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MT_NRCS_B1_QL1_2018/ept.json,"[-12612588, 6171260, -22561, -12563336, 6220512, 26691]"
MT_NRCS_B1_QL2_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MT_NRCS_B1_QL2_2018/ept.json,"[-12733479, 5521853, -446744, -11836493, 6418839, 450242]"
MT_NRCS_B2_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MT_NRCS_B2_2018/ept.json,"[-11889119, 5575903, -152516, -11580115, 5884907, 156488]"
MT_SageGrouse_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/MT_SageGrouse_2010/ept.json,"[-12165162, 5822226, -31791, -12099310, 5888078, 34061]"
NC_BladenCo_2014/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NC_BladenCo_2014/ept.json,"[-8783116, 4071981, -39319, -8703746, 4151351, 40051]"
NC_BrunswickCo_2014/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NC_BrunswickCo_2014/ept.json,"[-8755722, 4001331, -40154, -8674738, 4082315, 40830]"
NC_ColumbusCo_2014/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NC_ColumbusCo_2014/ept.json,"[-8803455, 4005454, -50345, -8702037, 4106872, 51073]"
NC_DuplinCo_2014/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NC_DuplinCo_2014/ept.json,"[-8707209, 4124328, -32291, -8641853, 4189684, 33065]"
NC_EdgecombeCo_2014/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NC_EdgecombeCo_2014/ept.json,"[-8669448, 4254745, -32997, -8603302, 4320891, 33149]"
NC_FranklinCo_2014/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NC_FranklinCo_2014/ept.json,"[-8745348, 4276183, -30215, -8684782, 4336749, 30351]"
NC_GreeneCo_2014/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NC_GreeneCo_2014/ept.json,"[-8664500, 4211516, -20407, -8623074, 4252942, 21019]"
NC_HalifaxCo_2014/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NC_HalifaxCo_2014/ept.json,"[-8682957, 4292663, -43269, -8596339, 4379281, 43349]"
NC_HurricaneFlorence_1_2020/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NC_HurricaneFlorence_1_2020/ept.json,"[-8849768, 3996029, -85439, -8677680, 4168117, 86649]"
NC_HurricaneFlorence_3_2020/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NC_HurricaneFlorence_3_2020/ept.json,"[-8673858, 4148178, -47633, -8577850, 4244186, 48375]"
NC_JohnstonCo_2014/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NC_JohnstonCo_2014/ept.json,"[-8765349, 4199220, -38138, -8688369, 4276200, 38842]"
NC_LenoirCo_2014/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NC_LenoirCo_2014/ept.json,"[-8667372, 4164817, -28457, -8609660, 4222529, 29255]"
NC_NashCo_2014/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NC_NashCo_2014/ept.json,"[-8713358, 4262931, -32758, -8647408, 4328881, 33192]"
NC_NewHanoverCo_2014/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NC_NewHanoverCo_2014/ept.json,"[-8702124, 4013041, -33740, -8633864, 4081301, 34520]"
NC_PenderCo_2014/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NC_PenderCo_2014/ept.json,"[-8712941, 4054673, -42043, -8628063, 4139551, 42835]"
NC_RobesonCo_2014/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NC_RobesonCo_2014/ept.json,"[-8853654, 4069084, -44215, -8764428, 4158310, 45011]"
NC_SampsonCo_2014/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NC_SampsonCo_2014/ept.json,"[-8777982, 4105848, -50128, -8676996, 4206834, 50858]"
NC_VanceCo_2014/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NC_VanceCo_2014/ept.json,"[-8752873, 4325436, -25543, -8701569, 4376740, 25761]"
NC_WarrenCo_2014/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NC_WarrenCo_2014/ept.json,"[-8718694, 4328860, -23824, -8670918, 4376636, 23952]"
NC_WayneCo_2014/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NC_WayneCo_2014/ept.json,"[-8718882, 4185604, -29827, -8658624, 4245862, 30431]"
NC_WilsonCo_2014/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NC_WilsonCo_2014/ept.json,"[-8704226, 4233481, -28976, -8646144, 4291563, 29106]"
NE_CumingCo_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NE_CumingCo_2010/ept.json,"[-10851564, 5051847, -70156, -10710514, 5192897, 70894]"
NE_NIROC-PapioCo_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NE_NIROC-PapioCo_2010/ept.json,"[-10721752, 5070409, -15104, -10690060, 5102101, 16588]"
NE_Northeast_1_2020/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NE_Northeast_1_2020/ept.json,"[-10839524, 5111467, -85669, -10667124, 5283867, 86731]"
NE_Northeast_2_2020/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NE_Northeast_2_2020/ept.json,"[-11104244, 5050743, -126039, -10850980, 5304007, 127225]"
NE_Northeast_3_2020/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NE_Northeast_3_2020/ept.json,"[-10920491, 5121349, -86457, -10746413, 5295427, 87621]"
NE_PostSpringFlood_OrthoLidar_B1_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NE_PostSpringFlood_OrthoLidar_B1_2019/ept.json,"[-11117203, 5174869, -103289, -10909483, 5382589, 104431]"
NE_Rainwater-1_2009/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NE_Rainwater-1_2009/ept.json,"[-11314246, 4802319, -199511, -10913376, 5203189, 201359]"
NE_Rainwater-2_2009/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NE_Rainwater-2_2009/ept.json,"[-11748484, 4214957, -434, -10260270, 5703171, 1487780]"
NE_SouthernNE_B1_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NE_SouthernNE_B1_2018/ept.json,"[-10941078, 4802105, -100617, -10738072, 5005111, 102389]"
NE_SouthernNE_B2_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NE_SouthernNE_B2_2018/ept.json,"[-11091428, 4816830, -100261, -10889572, 5018686, 101595]"
NE_SouthernNE_B3_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NE_SouthernNE_B3_2018/ept.json,"[-11157094, 4884654, -83902, -10988834, 5052914, 84358]"
NE_SouthernNE_B4A_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NE_SouthernNE_B4A_2018/ept.json,"[-10992809, 4942538, -77040, -10838803, 5096544, 76966]"
NE_SouthernNE_B4B_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NE_SouthernNE_B4B_2018/ept.json,"[-10777729, 4980274, -66437, -10644135, 5113868, 67157]"
NE_SouthernNE_B5_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NE_SouthernNE_B5_2018/ept.json,"[-10733137, 4980334, -56156, -10620175, 5093296, 56806]"
NH_Coastal_2_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NH_Coastal_2_2019/ept.json,"[-8007230, 5258893, -71191, -7868128, 5397995, 67911]"
NJ_CapeMayCo_2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NJ_CapeMayCo_2008/ept.json,"[-8351282, 4709633, -29417, -8292276, 4768639, 29589]"
NJ_CumberlandCo_2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NJ_CumberlandCo_2008/ept.json,"[-8396658, 4742021, -31800, -8331538, 4807141, 33320]"
NJ_GloucesterCo_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NJ_GloucesterCo_2007/ept.json,"[-8398894, 4790916, -31025, -8335288, 4854522, 32581]"
NJ_SalemCo_2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NJ_SalemCo_2008/ept.json,"[-8426395, 4772572, -24397, -8377585, 4821382, 24413]"
NJ_SalemCo_2009/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NJ_SalemCo_2009/ept.json,"[-8418746, 4787955, -23534, -8371116, 4835585, 24096]"
NJ_South_Jersey_FEMA_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NJ_South_Jersey_FEMA_2018/ept.json,"[-8433903, 4678047, -156, -8106441, 5005509, 327306]"
NJ_SouthernNJ_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NJ_SouthernNJ_2018/ept.json,"[-8412818, 4702105, -61019, -8270462, 4844461, 81337]"
NJ_SussexWarren_2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NJ_SussexWarren_2008/ept.json,"[-8368269, 4990614, -36973, -8293645, 5065238, 37651]"
NM_Albuquerque_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_Albuquerque_2010/ept.json,"[-11947576, 4096075, -75482, -11792494, 4251157, 79600]"
NM_McKinley_CoalMine_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_McKinley_CoalMine_2012/ept.json,"[-12139563, 4242044, -9080, -12116647, 4264960, 13836]"
NM_NRCS_MiddleRioGrande_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_NRCS_MiddleRioGrande_2017/ept.json,"[-12086467, 3925268, -199351, -11683267, 4328468, 203849]"
NM_Navajo-Pinabete_CoalMine_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_Navajo-Pinabete_CoalMine_2012/ept.json,"[-12097643, 4364060, -17153, -12059483, 4402220, 21007]"
NM_NorthWest_B1_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_NorthWest_B1_2018/ept.json,"[-12025722, 4289807, -73277, -11874664, 4440865, 77781]"
NM_NorthWest_B2A_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_NorthWest_B2A_2018/ept.json,"[-12211321, 4061782, -83699, -12038537, 4234566, 89085]"
NM_NorthWest_B2B_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_NorthWest_B2B_2018/ept.json,"[-12022251, 4381062, -32902, -11952657, 4450656, 36692]"
NM_NorthWest_B3B_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_NorthWest_B3B_2018/ept.json,"[-12017942, 4243968, -15225, -11982428, 4279482, 20289]"
NM_NorthWest_B4_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_NorthWest_B4_2018/ept.json,"[-12089264, 4335362, -35283, -12015266, 4409360, 38715]"
NM_NorthWest_Jicarilla_TL_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_NorthWest_Jicarilla_TL_2018/ept.json,"[-11987512, 4310441, -62803, -11857214, 4440739, 67495]"
NM_NorthWest_Navajo_A_TL_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_NorthWest_Navajo_A_TL_2018/ept.json,"[-12254570, 4121301, -157243, -11935470, 4440401, 161857]"
NM_NorthWest_Navajo_B_TL_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_NorthWest_Navajo_B_TL_2018/ept.json,"[-12062864, 4238092, -73747, -11909276, 4391680, 79841]"
NM_NorthWest_SouthernUte_TL_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_NorthWest_SouthernUte_TL_2018/ept.json,"[-11998773, 4392097, -44580, -11904973, 4485897, 49220]"
NM_NorthWest_UteMountain_TL_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_NorthWest_UteMountain_TL_2018/ept.json,"[-12139412, 4385435, -40742, -12053078, 4471769, 45592]"
NM_NorthWest_Zuni_TL_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_NorthWest_Zuni_TL_2018/ept.json,"[-12202239, 4096549, -60264, -12077175, 4221613, 64800]"
NM_Northeast_B1_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_Northeast_B1_2018/ept.json,"[-11624628, 4052016, -76499, -11468280, 4208364, 79849]"
NM_Northeast_B2_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_Northeast_B2_2018/ept.json,"[-11667803, 4134843, -97823, -11468231, 4334415, 101749]"
NM_Northeast_B3_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_Northeast_B3_2018/ept.json,"[-11712068, 4181442, -119593, -11468290, 4425220, 124185]"
NM_Northeast_B4_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_Northeast_B4_2018/ept.json,"[-11712024, 4242583, -121035, -11465454, 4489153, 125535]"
NM_Northeast_B5_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_Northeast_B5_2018/ept.json,"[-11715120, 4307661, -128155, -11453524, 4569257, 133441]"
NM_RioSanJose_TL_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_RioSanJose_TL_2016/ept.json,"[-12094480, 4068725, -96754, -11896458, 4266747, 101268]"
NM_SouthCentral_Acoma_TL_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_SouthCentral_Acoma_TL_2018/ept.json,"[-12027101, 4120815, -18234, -11984787, 4163129, 24080]"
NM_SouthCentral_B10_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_SouthCentral_B10_2018/ept.json,"[-12198988, 3998449, -85821, -12022326, 4175111, 90841]"
NM_SouthCentral_B1_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_SouthCentral_B1_2018/ept.json,"[-12042758, 3734720, -58089, -11922984, 3854494, 61685]"
NM_SouthCentral_B2_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_SouthCentral_B2_2018/ept.json,"[-12139644, 3747150, -56942, -12022336, 3864458, 60366]"
NM_SouthCentral_B3_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_SouthCentral_B3_2018/ept.json,"[-12038175, 3852554, -53667, -11926561, 3964168, 57947]"
NM_SouthCentral_B4_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_SouthCentral_B4_2018/ept.json,"[-12184094, 3638567, -78903, -12022336, 3800325, 82855]"
NM_SouthCentral_B5_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_SouthCentral_B5_2018/ept.json,"[-12289048, 3762607, -108475, -12068196, 3983459, 112377]"
NM_SouthCentral_B6_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_SouthCentral_B6_2018/ept.json,"[-11966957, 3733893, -65677, -11832399, 3868451, 68881]"
NM_SouthCentral_B7_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_SouthCentral_B7_2018/ept.json,"[-12022677, 3861803, -74432, -11869293, 4015187, 78952]"
NM_SouthCentral_B8_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_SouthCentral_B8_2018/ept.json,"[-12175124, 3848978, -79621, -12013544, 4010558, 81959]"
NM_SouthCentral_B9_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_SouthCentral_B9_2018/ept.json,"[-12082726, 4007375, -141117, -11795596, 4294505, 146013]"
NM_SouthCentral_Fort_Sill_TL_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_SouthCentral_Fort_Sill_TL_2018/ept.json,"[-11958530, 3793527, 356, -11956708, 3795349, 2178]"
NM_SouthCentral_Navajo_A_TL_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_SouthCentral_Navajo_A_TL_2018/ept.json,"[-12069044, 4121103, -9894, -12043108, 4147039, 16042]"
NM_SouthCentral_Navajo_B_TL_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_SouthCentral_Navajo_B_TL_2018/ept.json,"[-11972235, 4067992, 904, -11968489, 4071738, 4650]"
NM_SouthCentral_Zuni_TL_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_SouthCentral_Zuni_TL_2018/ept.json,"[-12140587, 4087749, -17427, -12100331, 4128005, 22829]"
NM_SouthEast_B1_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_SouthEast_B1_2018/ept.json,"[-11866109, 3681602, -127509, -11607157, 3940554, 131443]"
NM_SouthEast_B3_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_SouthEast_B3_2018/ept.json,"[-11609586, 3740767, -67431, -11472712, 3877641, 69443]"
NM_SouthEast_B4_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_SouthEast_B4_2018/ept.json,"[-11883507, 3825613, -77273, -11724779, 3984341, 81455]"
NM_SouthEast_B5_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_SouthEast_B5_2018/ept.json,"[-11724964, 3788365, -113254, -11495358, 4017971, 116352]"
NM_SouthEast_B8_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_SouthEast_B8_2018/ept.json,"[-11857298, 4016305, -79905, -11692770, 4180833, 84623]"
NM_WhiteSandsNM_2020/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NM_WhiteSandsNM_2020/ept.json,"[-11855499, 3844040, -19108, -11814879, 3884660, 21512]"
NV_ClarkCounty_B1_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NV_ClarkCounty_B1_2018/ept.json,"[-12873363, 4160925, -128876, -12614681, 4419607, 129806]"
NV_LasVegasValley_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NV_LasVegasValley_2010/ept.json,"[-12843051, 4284183, -32268, -12775957, 4351277, 34826]"
NY_3County_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NY_3County_2019/ept.json,"[-8808514, 5187606, -90607, -8624120, 5372000, 93787]"
NY_Columbia_Rensselaer_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NY_Columbia_Rensselaer_2016/ept.json,"[-8255567, 5155808, -57633, -8139651, 5271724, 58283]"
NY_FEMAR2_Central_B1_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NY_FEMAR2_Central_B1_2018/ept.json,"[-8803683, 4869630, -311446, -8179087, 5494226, 313150]"
NY_NewYorkCity/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NY_NewYorkCity/ept.json,"[-8267099, 4937860, -31153, -8204119, 5000840, 31827]"
NY_Region2Lot1-FEMA_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/NY_Region2Lot1-FEMA_2012/ept.json,"[-8251473, 5216193, -87578, -8076733, 5390933, 87162]"
OH_Statewide_Phase1_1_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/OH_Statewide_Phase1_1_2019/ept.json,"[-9442285, 4866962, -191266, -9058379, 5250868, 192640]"
OH_Statewide_Phase1_2_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/OH_Statewide_Phase1_2_2019/ept.json,"[-9451459, 4972234, -50659, -9348713, 5074980, 52087]"
OH_Statewide_Phase1_4_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/OH_Statewide_Phase1_4_2019/ept.json,"[-9292253, 4981139, -35045, -9221425, 5051967, 35783]"
OK_GrandLake_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/OK_GrandLake_2010/ept.json,"[-10598314, 4363801, -43567, -10511470, 4450645, 43277]"
OK_McIntosh_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/OK_McIntosh_2011/ept.json,"[-10683945, 4183039, -29353, -10624653, 4242331, 29939]"
OK_Panhandle_B1A_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/OK_Panhandle_B1A_2018/ept.json,"[-11469587, 4346778, -56311, -11354391, 4461974, 58885]"
OK_Panhandle_B1B_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/OK_Panhandle_B1B_2018/ept.json,"[-10886869, 4175630, -43144, -10799621, 4262878, 44104]"
OK_Panhandle_B1C_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/OK_Panhandle_B1C_2018/ept.json,"[-10579972, 4392434, -23573, -10532580, 4439826, 23819]"
OK_Panhandle_B2_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/OK_Panhandle_B2_2018/ept.json,"[-11354771, 4293968, -110545, -11131803, 4516936, 112423]"
OK_Pottawatomie_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/OK_Pottawatomie_2011/ept.json,"[-10836652, 4166429, -44142, -10747664, 4255417, 44846]"
OK_Stillwater_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/OK_Stillwater_2010/ept.json,"[-10893598, 4287694, -54093, -10783714, 4397578, 55791]"
OK_WashitaRiver_14NAD83_2009/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/OK_WashitaRiver_14NAD83_2009/ept.json,"[-11132349, 4014740, -188750, -10753153, 4393936, 190446]"
OK_WashitaRiver_14WGS84_2009/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/OK_WashitaRiver_14WGS84_2009/ept.json,"[-10808194, 4012420, -67955, -10670852, 4149762, 69387]"
OK_WashitaRiver_UTM15_2009/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/OK_WashitaRiver_UTM15_2009/ept.json,"[-10621819, 4118527, -60263, -10499717, 4240629, 61839]"
OR_Klamath_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/OR_Klamath_2018/ept.json,"[-13644368, 5192790, -42685, -13555250, 5281908, 46433]"
OR_Malheur_USFS_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/OR_Malheur_USFS_2010/ept.json,"[-13286725, 5524124, -40634, -13201747, 5609102, 44344]"
OR_PoleCreek_2013/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/OR_PoleCreek_2013/ept.json,"[-13556879, 5480766, -10829, -13531325, 5506320, 14725]"
PA_3_County_South_Central_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/PA_3_County_South_Central_2018/ept.json,"[-8586966, 4885424, -106531, -8371732, 5100658, 108703]"
PA_Northcentral_B1_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/PA_Northcentral_B1_2019/ept.json,"[-8773818, 4704074, -163844, -8444832, 5033060, 165142]"
PA_Northcentral_B2_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/PA_Northcentral_B2_2019/ept.json,"[-8789573, 4891838, -77067, -8633269, 5048142, 79237]"
PA_Northcentral_B3QL1_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/PA_Northcentral_B3QL1_2019/ept.json,"[-8825756, 5065410, -47899, -8728764, 5162402, 49093]"
PA_Northcentral_B3_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/PA_Northcentral_B3_2019/ept.json,"[-8806404, 4973182, -122774, -8558560, 5221026, 125070]"
PA_Northcentral_B4_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/PA_Northcentral_B4_2019/ept.json,"[-8696705, 4957406, -62481, -8569543, 5084568, 64681]"
PA_Northcentral_B5_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/PA_Northcentral_B5_2019/ept.json,"[-8572852, 4914500, -130922, -8312970, 5174382, 128960]"
PA_WesternPA_1_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/PA_WesternPA_1_2019/ept.json,"[-8965113, 4778981, -119726, -8723207, 5020887, 122180]"
PA_WesternPA_2_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/PA_WesternPA_2_2019/ept.json,"[-8965171, 4889038, -100432, -8761915, 5092294, 102824]"
PA_WesternPA_3_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/PA_WesternPA_3_2019/ept.json,"[-8833894, 5111077, -25239, -8782536, 5162435, 26119]"
